Unknown IDS references in BCS & BS files
Number of hits: 411
File: NWWTARST.bcs, Line: 178, Error: 0 not found in SPELL.IDS
File: NWWTARST.bcs, Line: 179, Error: 0 not found in SPELL.IDS
File: NWWTARST.bcs, Line: 180, Error: 0 not found in SPELL.IDS
File: NWWTARST.bcs, Line: 181, Error: 0 not found in SPELL.IDS
File: NWWTSIGT.bcs, Line: 82, Error: 0 not found in SPELL.IDS
File: NWWTSIGT.bcs, Line: 103, Error: 0 not found in SPELL.IDS
File: NWWTSIGT.bcs, Line: 151, Error: 0 not found in SPELL.IDS
File: NWWTSIGT.bcs, Line: 152, Error: 0 not found in SPELL.IDS
File: NWWTSIGT.bcs, Line: 153, Error: 0 not found in SPELL.IDS
File: NWWTSIGT.bcs, Line: 154, Error: 0 not found in SPELL.IDS
File: NWWTSIGT.bcs, Line: 155, Error: 0 not found in SPELL.IDS
File: NWWTSIGT.bcs, Line: 156, Error: 0 not found in SPELL.IDS
File: NWYESGAR.bcs, Line: 127, Error: 0 not found in SPELL.IDS
File: NWYESGAR.bcs, Line: 148, Error: 0 not found in SPELL.IDS
File: NWYESGAR.bcs, Line: 205, Error: 0 not found in SPELL.IDS
File: NWYESGAR.bcs, Line: 206, Error: 0 not found in SPELL.IDS
File: NWYESGAR.bcs, Line: 207, Error: 0 not found in SPELL.IDS
File: NWYESGAR.bcs, Line: 208, Error: 0 not found in SPELL.IDS
File: NWYESGAR.bcs, Line: 209, Error: 0 not found in SPELL.IDS
File: NWYESGAR.bcs, Line: 210, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 18, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 19, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 20, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 21, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 22, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 23, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 42, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 43, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 44, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 45, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 46, Error: 0 not found in SPELL.IDS
File: NWYUAN1.bcs, Line: 47, Error: 0 not found in SPELL.IDS
File: OHDDDOLR.BCS, Line: 139, Error: 128 not found in SPELL.IDS
File: OHDDDOLR.BCS, Line: 189, Error: 0 not found in SPELL.IDS
File: OHDDDOLR.BCS, Line: 204, Error: 0 not found in SPELL.IDS
File: OHDDDOLR.BCS, Line: 232, Error: 0 not found in SPELL.IDS
File: OHDDDOLR.BCS, Line: 487, Error: 0 not found in STATS.IDS
File: OHDDDOLR.BCS, Line: 488, Error: 0 not found in STATS.IDS
File: OHDDIXTH.BCS, Line: 181, Error: 0 not found in SPELL.IDS
File: OHDDIXTH.BCS, Line: 196, Error: 0 not found in SPELL.IDS
File: OHDDIXTH.BCS, Line: 224, Error: 0 not found in SPELL.IDS
File: OHDDIXTH.BCS, Line: 479, Error: 0 not found in STATS.IDS
File: OHDDIXTH.BCS, Line: 480, Error: 0 not found in STATS.IDS
File: PHEOARCH.BCS, Line: 5, Error: 3995 not found in SPELL.IDS
File: SEMAJ.BCS, Line: 123, Error: 0 not found in SPELL.IDS
File: SEMAJ.BCS, Line: 126, Error: 0 not found in SPELL.IDS
File: TTXAN.BCS, Line: 37, Error: 0 not found in SPELL.IDS
